Paper Title,Number of Reviews,Average Review Length,Review Texts,Scores,Rebuttal Present,Rebuttal Text,Authors,Decision
SPRINT: Scalable Semantic Policy Pre-training via Language Instruction Relabeling,0,0,[],[],False,N/A,"['Jesse Zhang', 'Karl Pertsch', 'Jiahui Zhang', 'Taewook Nam', 'Sung Ju Hwang', 'Xiang Ren', 'Joseph J Lim']",N/A
SMART: Self-supervised Multi-task pretrAining with contRol Transformers,0,0,[],[],False,N/A,"['Yanchao Sun', 'Shuang Ma', 'Ratnesh Madaan', 'Rogerio Bonatti', 'Furong Huang', 'Ashish Kapoor']",N/A
Evaluation of Active Feature Acquisition Methods under Missing Data,0,0,[],[],False,N/A,"['Henrik von Kleist', 'Alireza Zamanian', 'Ilya Shpitser', 'Narges Ahmidi']",N/A
DAG Learning on the Permutahedron,0,0,[],[],False,N/A,"['Valentina Zantedeschi', 'Luca Franceschi', 'Jean Kaddour', 'Matt Kusner', 'Vlad Niculae']",N/A
Explicitly Minimizing the Blur Error of Variational Autoencoders,0,0,[],[],False,N/A,"['Gustav Bredell', 'Kyriakos Flouris', 'Krishna Chaitanya', 'Ertunc Erdil', 'Ender Konukoglu']",N/A
GraphEditor: An Efficient Graph Representation Learning and Unlearning Approach,0,0,[],[],False,N/A,"['Weilin Cong', 'Mehrdad Mahdavi']",N/A
3D Equivariant Diffusion for Target-Aware Molecule Generation and Affinity Prediction,0,0,[],[],False,N/A,"['Jiaqi Guan', 'Wesley Wei Qian', 'Xingang Peng', 'Yufeng Su', 'Jian Peng', 'Jianzhu Ma']",N/A
PGASL: Predictive and Generative Adversarial Semi-supervised Learning for imbalanced data,0,0,[],[],False,N/A,"['Ru Huang', 'Yunlong Wang', 'Ruoxin Li', 'Wei Huang', 'Emily Zhao', 'Yilian Yuan']",N/A
Towards a More Rigorous Science of Blindspot Discovery in Image Models,0,0,[],[],False,N/A,"['Gregory Plumb', 'Nari Johnson', 'Angel Cabrera', 'Ameet Talwalkar']",N/A
How gradient estimator variance and bias impact learning in neural networks,0,0,[],[],False,N/A,"['Arna Ghosh', 'Yuhan Helena Liu', 'Guillaume Lajoie', 'Konrad Kording', 'Blake Aaron Richards']",N/A
Automatically Auditing Large Language Models via Discrete Optimization,0,0,[],[],False,N/A,"['Erik Jones', 'Anca Dragan', 'Aditi Raghunathan', 'Jacob Steinhardt']",N/A
Do We Really Need Complicated Model Architectures For Temporal Networks?,0,0,[],[],False,N/A,"['Weilin Cong', 'Si Zhang', 'Jian Kang', 'Baichuan Yuan', 'Hao Wu', 'Xin Zhou', 'Hanghang Tong', 'Mehrdad Mahdavi']",N/A
On the System-Level Effectiveness of Physical Object-Hiding Adversarial Attack in Autonomous Driving,0,0,[],[],False,N/A,"['Ningfei Wang', 'Yunpeng Luo', 'TAKAMI SATO', 'Kaidi Xu', 'Qi Alfred Chen']",N/A
Data Feedback Loops: Model-driven Amplification of Dataset Biases,0,0,[],[],False,N/A,"['Rohan Taori', 'Tatsunori Hashimoto']",N/A
A $2$-parameter Persistence Layer for Learning,0,0,[],[],False,N/A,"['Cheng Xin', 'Soham Mukherjee', 'Shreyas N. Samaga', 'Tamal K. Dey']",N/A
Is Conditional Generative Modeling all you need for Decision Making?,0,0,[],[],False,N/A,"['Anurag Ajay', 'Yilun Du', 'Abhi Gupta', 'Joshua B. Tenenbaum', 'Tommi S. Jaakkola', 'Pulkit Agrawal']",N/A
META-STORM: Generalized Fully-Adaptive Variance Reduced SGD for Unbounded Functions,0,0,[],[],False,N/A,"['Zijian Liu', 'Ta Duy Nguyen', 'Thien Hang Nguyen', 'Alina Ene', 'Huy Nguyen']",N/A
TEMPERA: Test-Time Prompt Editing via Reinforcement Learning,0,0,[],[],False,N/A,"['Tianjun Zhang', 'Xuezhi Wang', 'Denny Zhou', 'Dale Schuurmans', 'Joseph E. Gonzalez']",N/A
A Large Scale Sample Complexity Analysis of Neural Policies in the Low-Data Regime,0,0,[],[],False,N/A,['Ezgi Korkmaz'],N/A
Evaluating Representations with Readout Model Switching,0,0,[],[],False,N/A,"['Yazhe Li', 'Jorg Bornschein', 'Marcus Hutter']",N/A
Provable Defense Against Geometric Transformations,0,0,[],[],False,N/A,"['Rem Yang', 'Jacob Laurel', 'Sasa Misailovic', 'Gagandeep Singh']",N/A
Augmentation with Projection: Towards an Effective and Efficient Data Augmentation Paradigm for Distillation,0,0,[],[],False,N/A,"['Ziqi Wang', 'Yuexin Wu', 'Frederick Liu', 'Daogao Liu', 'Le Hou', 'Hongkun Yu', 'Jing Li', 'Heng Ji']",N/A
Pseudoinverse-Guided Diffusion Models for Inverse Problems,0,0,[],[],False,N/A,"['Jiaming Song', 'Arash Vahdat', 'Morteza Mardani', 'Jan Kautz']",N/A
Autoregressive Diffusion Model for Graph Generation,0,0,[],[],False,N/A,"['Lingkai Kong', 'Jiaming Cui', 'Haotian Sun', 'Yuchen Zhuang', 'B. Aditya Prakash', 'Chao Zhang']",N/A
Self-supervised video pretraining yields strong image representations,0,0,[],[],False,N/A,"['Nikhil Parthasarathy', 'S. M. Ali Eslami', 'Joao Carreira', 'Olivier J Henaff']",N/A
Planning with Sequence Models through Iterative Energy Minimization,0,0,[],[],False,N/A,"['Hongyi Chen', 'Yilun Du', 'Yiye Chen', 'Joshua B. Tenenbaum', 'Patricio A. Vela']",N/A
Verifying the Union of Manifolds Hypothesis for Image Data,0,0,[],[],False,N/A,"['Bradley CA Brown', 'Anthony L. Caterini', 'Brendan Leigh Ross', 'Jesse C Cresswell', 'Gabriel Loaiza-Ganem']",N/A
Last Layer Re-Training is Sufficient for Robustness to Spurious Correlations,0,0,[],[],False,N/A,"['Polina Kirichenko', 'Pavel Izmailov', 'Andrew Gordon Wilson']",N/A
Progressive Data Dropout: An Adaptive Training Strategy for Large-Scale Supervised Learning,0,0,[],[],False,N/A,"['David Lee Patrick', 'Zachary Seligman', 'Amanda S Fernandez']",N/A
Error Sensitivity Modulation based Experience Replay: Mitigating Abrupt Representation Drift in Continual Learning,0,0,[],[],False,N/A,"['Fahad Sarfraz', 'Elahe Arani', 'Bahram Zonooz']",N/A
Auditing Fairness Online through Interactive Refinement,0,0,[],[],False,N/A,"['Pranav Maneriker', 'Codi Jay Burley', 'srinivasan parthasarathy']",N/A
REM: Routing Entropy Minimization for Capsule Networks,0,0,[],[],False,N/A,"['Riccardo Renzulli', 'Enzo Tartaglione', 'Marco Grangetto']",N/A
Don’t forget the nullspace! Nullspace occupancy as a mechanism for out of distribution failure,0,0,[],[],False,N/A,"['Daksh Idnani', 'Vivek Madan', 'Naman Goyal', 'David J. Schwab', 'Shanmukha Ramakrishna Vedantam']",N/A
Variational Classification,0,0,[],[],False,N/A,"['Shehzaad Zuzar Dhuliawala', 'Mrinmaya Sachan', 'Carl Allen']",N/A
ContraNorm: A Contrastive Learning Perspective on Oversmoothing and Beyond,0,0,[],[],False,N/A,"['Xiaojun Guo', 'Yifei Wang', 'Tianqi Du', 'Yisen Wang']",N/A
Accelerated Single-Call Methods for Constrained Min-Max Optimization,0,0,[],[],False,N/A,"['Yang Cai', 'Weiqiang Zheng']",N/A
Towards Interpretable Deep Reinforcement Learning with Human-Friendly Prototypes,0,0,[],[],False,N/A,"['Eoin M. Kenny', 'Mycal Tucker', 'Julie Shah']",N/A
Distributed Extra-gradient with Optimal Complexity and Communication Guarantees,0,0,[],[],False,N/A,"['Ali Ramezani-Kebrya', 'Kimon Antonakopoulos', 'Igor Krawczuk', 'Justin Deschenaux', 'Volkan Cevher']",N/A
'I pick you choose': Joint human-algorithm decision making in multi-armed bandits,0,0,[],[],False,N/A,"['Kate Donahue', 'Sreenivas Gollapudi', 'Kostas Kollias']",N/A
What Matters In The Structured Pruning of Generative Language Models?,0,0,[],[],False,N/A,"['Michael Santacroce', 'Zixin Wen', 'yelong shen', 'Weizhu Chen', 'Yuanzhi Li']",N/A
MaxMin-Novelty: Maximizing Novelty via Minimizing the State-Action Values in Deep Reinforcement Learning,0,0,[],[],False,N/A,['Ezgi Korkmaz'],N/A
Complete Likelihood Objective for Latent Variable Models,0,0,[],[],False,N/A,"['Mikhail Arkhipov', 'Maria Vikhreva']",N/A
The Surprising Effectiveness of Equivariant Models in Domains with Latent Symmetry,0,0,[],[],False,N/A,"['Dian Wang', 'Jung Yeon Park', 'Neel Sortur', 'Lawson L.S. Wong', 'Robin Walters', 'Robert Platt']",N/A
Performance Bounds for Model and Policy Transfer in Hidden-parameter MDPs,0,0,[],[],False,N/A,"['Haotian Fu', 'Jiayu Yao', 'Omer Gottesman', 'Finale Doshi-Velez', 'George Konidaris']",N/A
Parallel $Q$-Learning: Scaling Off-policy Reinforcement Learning,0,0,[],[],False,N/A,"['Zechu Li', 'Tao Chen', 'Zhang-Wei Hong', 'Anurag Ajay', 'Pulkit Agrawal']",N/A
Emergence of shared sensory-motor graphical language from visual input,0,0,[],[],False,N/A,"['Yoann Lemesle', 'Tristan Karch', 'Clément Moulin-Frier', 'Romain Laroche', 'Pierre-Yves Oudeyer']",N/A
Composing Task Knowledge With Modular Successor Feature Approximators,0,0,[],[],False,N/A,"['Wilka Torrico Carvalho', 'Angelos Filos', 'Richard Lewis', 'Honglak Lee', 'Satinder Singh']",N/A
DexDeform: Dexterous Deformable Object Manipulation with Human Demonstrations and Differentiable Physics,0,0,[],[],False,N/A,"['Sizhe Li', 'Zhiao Huang', 'Tao Chen', 'Tao Du', 'Hao Su', 'Joshua B. Tenenbaum', 'Chuang Gan']",N/A
"NAG-GS: semi-implicit, accelerated and robust stochastic optimizer.",0,0,[],[],False,N/A,"['Valentin Leplat', 'Daniil Merkulov', 'Aleksandr Katrutsa', 'Daniel Bershatsky', 'Ivan Oseledets']",N/A
Loop Unrolled Shallow Equilibrium Regularizer (LUSER) - A Memory-Efficient Inverse Problem Solver,0,0,[],[],False,N/A,"['Peimeng Guan', 'Jihui Jin', 'Justin Romberg', 'Mark A. Davenport']",N/A
Robust Universal Adversarial Perturbations,0,0,[],[],False,N/A,"['Changming Xu', 'Gagandeep Singh']",N/A
Understanding the Complexity Gains of Contextual Multi-task RL with Curricula,0,0,[],[],False,N/A,"['Qiyang Li', 'Yuexiang Zhai', 'Yi Ma', 'Sergey Levine']",N/A
The Lie Derivative for Measuring Learned Equivariance,0,0,[],[],False,N/A,"['Nate Gruver', 'Marc Anton Finzi', 'Micah Goldblum', 'Andrew Gordon Wilson']",N/A
Effective passive membership inference attacks in federated learning against overparameterized models,0,0,[],[],False,N/A,"['Jiacheng Li', 'Ninghui Li', 'Bruno Ribeiro']",N/A
Optimizing Bi-Encoder for Named Entity Recognition via Contrastive Learning,0,0,[],[],False,N/A,"['Sheng Zhang', 'Hao Cheng', 'Jianfeng Gao', 'Hoifung Poon']",N/A
Handling Covariate Shifts in Federated Learning  with Generalization Guarantees,0,0,[],[],False,N/A,"['Ali Ramezani-Kebrya', 'Fanghui Liu', 'Thomas Pethick', 'Grigorios Chrysos', 'Volkan Cevher']",N/A
Agree to Disagree: Diversity through Disagreement for Better Transferability,0,0,[],[],False,N/A,"['Matteo Pagliardini', 'Martin Jaggi', 'François Fleuret', 'Sai Praneeth Karimireddy']",N/A
Expected Probabilistic Hierarchies,0,0,[],[],False,N/A,"['Marcel Kollovieh', 'Bertrand Charpentier', 'Daniel Zügner', 'Stephan Günnemann']",N/A
Taking a Step Back with KCal: Multi-Class Kernel-Based Calibration for Deep Neural Networks,0,0,[],[],False,N/A,"['Zhen Lin', 'Shubhendu Trivedi', 'Jimeng Sun']",N/A
A distinct unsupervised reference model from the environment helps continual learning,0,0,[],[],False,N/A,"['Seyyed AmirHossein Ameli Kalkhoran', 'Mohammadamin Banayeeanzade', 'Mahdi Samiei', 'Mahdieh Soleymani Baghshah']",N/A
The Crossword Puzzle: Simplifying Deep Neural Network Pruning with Fabulous Coordinates,0,0,[],[],False,N/A,"['Yicun Duan', 'Wangkai Jin', 'Xiangjun Peng']",N/A
Learning the Visualness of Text Using Large Vision-Language Models,0,0,[],[],False,N/A,"['Gaurav Verma', 'Ryan A. Rossi', 'Christopher Tensmeyer', 'Jiuxiang Gu', 'Ani Nenkova']",N/A
SemPPL: Predicting Pseudo-Labels for Better Contrastive Representations,0,0,[],[],False,N/A,"['Matko Bošnjak', 'Pierre Harvey Richemond', 'Nenad Tomasev', 'Florian Strub', 'Jacob C Walker', 'Felix Hill', 'Lars Holger Buesing', 'Razvan Pascanu', 'Charles Blundell', 'Jovana Mitrovic']",N/A
Differentially Private Adaptive Optimization with Delayed Preconditioners,0,0,[],[],False,N/A,"['Tian Li', 'Manzil Zaheer', 'Ken Liu', 'Sashank J. Reddi', 'Hugh Brendan McMahan', 'Virginia Smith']",N/A
Towards a Mathematics Formalisation Assistant using Large Language Models,0,0,[],[],False,N/A,"['Ayush Agrawal', 'Siddhartha Gadgil', 'Navin Goyal', 'Ashvni Narayanan', 'Anand Tadipatri']",N/A
FedLite: Improving Communication Efficiency in Federated Split Learning,0,0,[],[],False,N/A,"['Jianyu Wang', 'Hang Qi', 'Ankit Singh Rawat', 'Sashank J. Reddi', 'Sagar M. Waghmare', 'Felix Yu', 'Gauri Joshi']",N/A
Adversarial Policies Beat Professional-Level Go AIs,0,0,[],[],False,N/A,"['Tony Tong Wang', 'Adam Gleave', 'Nora Belrose', 'Tom Tseng', 'Michael D Dennis', 'Yawen Duan', 'Viktor Pogrebniak', 'Sergey Levine', 'Stuart Russell']",N/A
Phenaki: Variable Length Video Generation from Open Domain Textual Descriptions,0,0,[],[],False,N/A,"['Ruben Villegas', 'Mohammad Babaeizadeh', 'Pieter-Jan Kindermans', 'Hernan Moraldo', 'Han Zhang', 'Mohammad Taghi Saffar', 'Santiago Castro', 'Julius Kunze', 'Dumitru Erhan']",N/A
Long Range Language Modeling via Gated State Spaces,0,0,[],[],False,N/A,"['Harsh Mehta', 'Ankit Gupta', 'Ashok Cutkosky', 'Behnam Neyshabur']",N/A
On the (Non-)Robustness of Two-Layer Neural Networks in Different Learning Regimes,0,0,[],[],False,N/A,"['Elvis Dohmatob', 'Alberto Bietti']",N/A
Task-customized Masked Autoencoder via Mixture of Cluster-conditional Experts,0,0,[],[],False,N/A,"['Zhili LIU', 'Kai Chen', 'Jianhua Han', 'Lanqing HONG', 'Hang Xu', 'Zhenguo Li', 'James Kwok']",N/A
A Deep Dive into Dataset Imbalance and Bias in Face Identification,0,0,[],[],False,N/A,"['Valeriia Cherepanova', 'Steven Reich', 'Samuel Dooley', 'Hossein Souri', 'John P Dickerson', 'Micah Goldblum', 'Tom Goldstein']",N/A
Causally Constrained Data Synthesis For Private Data Release,0,0,[],[],False,N/A,"['Varun Chandrasekaran', 'Darren Edge', 'Somesh Jha', 'Lukas Wutschitz', 'Amit Sharma', 'Cheng Zhang', 'Shruti Tople']",N/A
Modeling the Data-Generating Process is Necessary for Out-of-Distribution Generalization,0,0,[],[],False,N/A,"['Jivat Neet Kaur', 'Emre Kiciman', 'Amit Sharma']",N/A
Bayes-MIL: A New Probabilistic Perspective on Attention-based Multiple Instance Learning for Whole Slide Images,0,0,[],[],False,N/A,"['Yufei CUI', 'Ziquan Liu', 'Xiangyu Liu', 'Xue Liu', 'Cong Wang', 'Tei-Wei Kuo', 'Chun Jason Xue', 'Antoni B. Chan']",N/A
Exploring Connections Between Memorization And Membership Inference,0,0,[],[],False,N/A,"['Jihye Choi', 'Varun Chandrasekaran', 'Shruti Tople', 'Somesh Jha']",N/A
Action Matching: A Variational Method for Learning Stochastic Dynamics from Samples,0,0,[],[],False,N/A,"['Kirill Neklyudov', 'Daniel Severo', 'Alireza Makhzani']",N/A
Pre-train Graph Neural Networks for Brain Network Analysis,0,0,[],[],False,N/A,"['Yi Yang', 'Hejie Cui', 'Carl Yang']",N/A
Investigating Multi-task Pretraining and Generalization in Reinforcement Learning,0,0,[],[],False,N/A,"['Adrien Ali Taiga', 'Rishabh Agarwal', 'Jesse Farebrother', 'Aaron Courville', 'Marc G Bellemare']",N/A
FIT: A Metric for Model Sensitivity,0,0,[],[],False,N/A,"['Ben Zandonati', 'Adrian Alan Pol', 'Maurizio Pierini', 'Olya Sirkin', 'Tal Kopetz']",N/A
Transfer Learning with Deep Tabular Models,0,0,[],[],False,N/A,"['Roman Levin', 'Valeriia Cherepanova', 'Avi Schwarzschild', 'Arpit Bansal', 'C. Bayan Bruss', 'Tom Goldstein', 'Andrew Gordon Wilson', 'Micah Goldblum']",N/A
An Empirical Study on the Efficacy of Deep Active Learning Techniques,0,0,[],[],False,N/A,"['YU LI', 'Muxi Chen', 'Yannan Liu', 'Daojing He', 'Qiang Xu']",N/A
CrAM: A Compression-Aware Minimizer,0,0,[],[],False,N/A,"['Alexandra Peste', 'Adrian Vladu', 'Eldar Kurtic', 'Christoph H Lampert', 'Dan Alistarh']",N/A
Using Language to Extend to Unseen Domains,0,0,[],[],False,N/A,"['Lisa Dunlap', 'Clara Mohri', 'Devin Guillory', 'Han Zhang', 'Trevor Darrell', 'Joseph E. Gonzalez', 'Aditi Raghunathan', 'Anna Rohrbach']",N/A
Can We Find Nash Equilibria at a Linear Rate in Markov Games?,0,0,[],[],False,N/A,"['Zhuoqing Song', 'Jason D. Lee', 'Zhuoran Yang']",N/A
Speeding up Policy Optimization with Vanishing Hypothesis and Variable Mini-Batch Size,0,0,[],[],False,N/A,"['Tamás Tardi', 'Gergo Bogacsovics', 'Andras Hajdu']",N/A
Understanding Train-Validation Split in Meta-Learning with Neural Networks,0,0,[],[],False,N/A,"['Xinzhe Zuo', 'Zixiang Chen', 'Huaxiu Yao', 'Yuan Cao', 'Quanquan Gu']",N/A
Revisiting Robustness in Graph Machine Learning,0,0,[],[],False,N/A,"['Lukas Gosch', 'Daniel Sturm', 'Simon Geisler', 'Stephan Günnemann']",N/A
Variational Information Pursuit for Interpretable Predictions,0,0,[],[],False,N/A,"['Aditya Chattopadhyay', 'Kwan Ho Ryan Chan', 'Benjamin David Haeffele', 'Donald Geman', 'Rene Vidal']",N/A
Grammar-Induced Geometry for Data-Efficient Molecular Property Prediction,0,0,[],[],False,N/A,"['Minghao Guo', 'Veronika Thost', 'Samuel Song', 'Adithya Balachandran', 'Payel Das', 'Jie Chen', 'Wojciech Matusik']",N/A
EF21-P and Friends: Improved Theoretical Communication Complexity for Distributed Optimization with Bidirectional Compression,0,0,[],[],False,N/A,"['Kaja Gruntkowska', 'Alexander Tyurin', 'Peter Richtárik']",N/A
Sparse Upcycling: Training Mixture-of-Experts from Dense Checkpoints,0,0,[],[],False,N/A,"['Aran Komatsuzaki', 'Joan Puigcerver', 'James Lee-Thorp', 'Carlos Riquelme Ruiz', 'Basil Mustafa', 'Joshua Ainslie', 'Yi Tay', 'Mostafa Dehghani', 'Neil Houlsby']",N/A
Lossless Adaptation of Pretrained Vision Models For Robotic Manipulation,0,0,[],[],False,N/A,"['Mohit Sharma', 'Claudio Fantacci', 'Yuxiang Zhou', 'Skanda Koppula', 'Nicolas Heess', 'Jon Scholz', 'Yusuf Aytar']",N/A
Branch-Train-Merge: Embarrassingly Parallel Training of Expert Language Models,0,0,[],[],False,N/A,"['Margaret Li', 'Suchin Gururangan', 'Tim Dettmers', 'Mike Lewis', 'Tim Althoff', 'Noah A. Smith', 'Luke Zettlemoyer']",N/A
Logical Message Passing Networks with One-hop Inference on Atomic Formulas,0,0,[],[],False,N/A,"['Zihao Wang', 'Yangqiu Song', 'Ginny Wong', 'Simon See']",N/A
Noise-Robust De-Duplication at Scale,0,0,[],[],False,N/A,"['Emily Silcock', ""Luca D'Amico-Wong"", 'Jinglin Yang', 'Melissa Dell']",N/A
P2PRISM - Peer to peer learning with individual prism for secure aggregation,0,0,[],[],False,N/A,"['Atul Sharma', 'Wei Chen', 'Joshua Christian Zhao', 'Qiang Qiu', 'Saurabh Bagchi', 'Somali Chaterji']",N/A
Multi-scale Attention for Diabetic Retinopathy Detection in Retinal Fundus Images,0,0,[],[],False,N/A,"['Temitope Ibrahim Amosa', 'Patrick Sebastian', 'Lila Iznita Izhar', 'Fatimat Adeola Adekola', 'Mardiyyah Adeola Salahudeen']",N/A
Blessing from Experts: Super Reinforcement Learning in Confounded Environments,0,0,[],[],False,N/A,"['Jiayi Wang', 'Zhengling Qi', 'Chengchun Shi']",N/A
Reinforcement Learning for Bandits with Continuous Actions and Large Context Spaces,0,0,[],[],False,N/A,"['Paul Duckworth', 'Bruno Lacerda', 'Katherine Vallis', 'Nick Hawes']",N/A
Explanation Uncertainty with Decision Boundary Awareness,0,0,[],[],False,N/A,"['Davin Hill', 'Aria Masoomi', 'Sandesh Ghimire', 'Max Torop', 'Jennifer Dy']",N/A
SARNET: SARCASM VS TRUE-HATE DETECTION NETWORK,0,0,[],[],False,N/A,"['Harsh Mittal', 'Kartikeya Singh Chauhan', 'Anil Singh Parihar', 'Kavinder Singh', 'Ashutosh Pandey']",N/A
Learning Portable Skills by Identifying Generalizing Features with an Attention-Based Ensemble,0,0,[],[],False,N/A,"['Anita Taosheng De Mello Koch', 'Zhiyuan Zhou', 'Akhil Bagaria', 'Haotian Fu', 'Cameron Allen', 'George Konidaris']",N/A
Few-shot Backdoor Attacks via Neural Tangent Kernels,0,0,[],[],False,N/A,"['Jonathan Hayase', 'Sewoong Oh']",N/A
Quantitative Universal Approximation Bounds for Deep Belief Networks,0,0,[],[],False,N/A,"['Julian Sieber', 'Johann Gehringer']",N/A
Hyperparameter Optimization through Neural Network Partitioning,0,0,[],[],False,N/A,"['Bruno Kacper Mlodozeniec', 'Matthias Reisser', 'Christos Louizos']",N/A
DiscoBAX - Discovery of optimal intervention sets in genomic experiment design,0,0,[],[],False,N/A,"['Clare Lyle', 'Arash Mehrjou', 'Pascal Notin', 'Andrew Jesson', 'Stefan Bauer', 'Yarin Gal', 'Patrick Schwab']",N/A
How to Enable Uncertainty Estimation in Proximal Policy Optimization,0,0,[],[],False,N/A,"['Eugene Bykovets', 'Yannick Metz', 'Mennatallah El-Assady', 'Daniel A. Keim', 'Joachim M. Buhmann']",N/A
Joint-Predictive Representations for Multi-Agent Reinforcement Learning,0,0,[],[],False,N/A,"['Mingxiao Feng', 'Wengang Zhou', 'Yaodong Yang', 'Houqiang Li']",N/A
"Symmetries, Flat Minima, and the Conserved Quantities of Gradient Flow",0,0,[],[],False,N/A,"['Bo Zhao', 'Iordan Ganev', 'Robin Walters', 'Rose Yu', 'Nima Dehmamy']",N/A
DP-SGD-LF: Improving Utility under Differentially Private Learning via Layer Freezing,0,0,[],[],False,N/A,"['Qiaoyue Tang', 'Mathias Lécuyer']",N/A
Explainability as statistical inference,0,0,[],[],False,N/A,"['Hugo Henri Joseph Senetaire', 'Damien Garreau', 'Jes Frellsen', 'Pierre-Alexandre Mattei']",N/A
Concept-based Explanations for Out-of-Distribution Detectors,0,0,[],[],False,N/A,"['Jihye Choi', 'Jayaram Raghuram', 'Ryan Feng', 'Jiefeng Chen', 'Somesh Jha', 'Atul Prakash']",N/A
FaDIn: Fast Discretized Inference for Hawkes Processes with General Parametric Kernels,0,0,[],[],False,N/A,"['Guillaume Staerman', 'Cédric Allain', 'Alexandre Gramfort', 'Thomas Moreau']",N/A
Summarization Programs: Interpretable Abstractive Summarization with Neural Modular Trees,0,0,[],[],False,N/A,"['Swarnadeep Saha', 'Shiyue Zhang', 'Peter Hase', 'Mohit Bansal']",N/A
Planning with Large Language Models for Code Generation,0,0,[],[],False,N/A,"['Shun Zhang', 'Zhenfang Chen', 'Yikang Shen', 'Mingyu Ding', 'Joshua B. Tenenbaum', 'Chuang Gan']",N/A
Unleash Model Capacity for Universal Dense Retrieval by Task Specialty Optimization,0,0,[],[],False,N/A,"['Wenzheng Zhang', 'Chenyan Xiong', 'Karl Stratos', 'Arnold Overwijk']",N/A
Training Equilibria in Reinforcement Learning,0,0,[],[],False,N/A,"['Lauro Langosco', 'David Krueger', 'Adam Gleave']",N/A
Hebbian Deep Learning Without Feedback,0,0,[],[],False,N/A,"['Adrien Journé', 'Hector Garcia Rodriguez', 'Qinghai Guo', 'Timoleon Moraitis']",N/A
A Simulation-based Framework for Robust Federated Learning to Training-time Attacks,0,0,[],[],False,N/A,"['Wanyun Xie', 'Thomas Pethick', 'Ali Ramezani-Kebrya', 'Volkan Cevher']",N/A
Key Design Choices for Double-transfer in Source-free Unsupervised Domain Adaptation,0,0,[],[],False,N/A,"['Andrea Maracani', 'Raffaello Camoriano', 'Elisa Maiettini', 'Davide Talon', 'Lorenzo Rosasco', 'Lorenzo Natale']",N/A
PALM: Preference-based Adversarial Manipulation against Deep Reinforcement Learning,0,0,[],[],False,N/A,"['Fengshuo Bai', 'Runze Liu', 'Yaodong Yang', 'Yali Du']",N/A
Equivariance-aware Architectural Optimization of Neural Networks,0,0,[],[],False,N/A,"['Kaitlin Maile', 'Dennis George Wilson', 'Patrick Forré']",N/A
Unsupervised Non-Parametric Signal Separation Using Bayesian Neural Networks,0,0,[],[],False,N/A,"['Alexander V Belikov', 'Alessandro Montanari', 'Emmanuel Simon Moulin']",N/A
SPIDER: Searching Personalized Neural Architecture for Federated Learning,0,0,[],[],False,N/A,"['Erum Mushtaq', 'Chaoyang He', 'Jie Ding', 'Salman Avestimehr']",N/A
On Gradient Descent Convergence beyond the Edge of Stability,0,0,[],[],False,N/A,"['Lei Chen', 'Joan Bruna']",N/A
Synaptic Dynamics Realize First-order Adaptive Learning and Weight Symmetry,0,0,[],[],False,N/A,"['Yukun Yang', 'Peng Li']",N/A
FedAvg Converges to Zero Training Loss Linearly: The Power of Overparameterized Multi-Layer Neural Networks,0,0,[],[],False,N/A,"['Bingqing Song', 'Prashant Khanduri', 'Xinwei Zhang', 'Jinfeng Yi', 'Mingyi Hong']",N/A
Robust Graph Representation Learning via Predictive Coding,0,0,[],[],False,N/A,"['Billy Byiringiro', 'Tommaso Salvatori', 'Thomas Lukasiewicz']",N/A
Accelerating Hamiltonian Monte Carlo via Chebyshev Integration Time,0,0,[],[],False,N/A,"['Jun-Kun Wang', 'Andre Wibisono']",N/A
Multi-Hypothesis 3D human pose estimation metrics favor miscalibrated distributions,0,0,[],[],False,N/A,"['Paweł A. Pierzchlewicz', 'R. James Cotton', 'Mohammad Bashiri', 'Fabian H. Sinz']",N/A
Learning to Abstain from Uninformative Data,0,0,[],[],False,N/A,"['Yikai Zhang', 'Songzhu Zheng', 'Mina Dalirrooyfard', 'Pengxiang Wu', 'Anderson Schneider', 'Yuriy Nevmyvaka', 'Chao Chen']",N/A
Order Matters: Agent-by-agent Policy Optimization,0,0,[],[],False,N/A,"['Xihuai Wang', 'Zheng Tian', 'Ziyu Wan', 'Ying Wen', 'Jun Wang', 'Weinan Zhang']",N/A
"AQuaMaM: An Autoregressive, Quaternion Manifold Model for Rapidly Estimating Complex SO(3) Distributions",0,0,[],[],False,N/A,['Michael A. Alcorn'],N/A
Conformal Prediction is Robust to Label Noise,0,0,[],[],False,N/A,"['Bat-Sheva Einbinder', 'Stephen Bates', 'Anastasios Nikolas Angelopoulos', 'Asaf Gendler', 'Yaniv Romano']",N/A
$\Phi$-DVAE: Learning Physically Interpretable Representations with Nonlinear Filtering,0,0,[],[],False,N/A,"['Alex John Glyn-Davies', 'Connor Duffin', 'Omer Deniz Akyildiz', 'Mark Girolami']",N/A
Revisiting Structured Dropout,0,0,[],[],False,N/A,"['Yiren Zhao', 'Oluwatomisin Dada', 'Xitong Gao', 'Robert D. Mullins']",N/A
"Flatter, Faster: Scaling Momentum for Optimal Speedup of SGD",0,0,[],[],False,N/A,"['Aditya Cowsik', 'Tankut Can', 'Paolo Glorioso']",N/A
Learning implicit hidden Markov models using neural likelihood-free inference,0,0,[],[],False,N/A,"['Sanmitra Ghosh', 'Paul Birrell', 'Daniela De Angelis']",N/A
